GeneID,Symbol,Chromosomes,GRCh38_start,GRCh38_stop
391114,OR6K3,1,158716327,158725120
391121,OR10J4,1,159432204,159433138
391123,VSIG8,1,159854316,159862657
391189,OR11L1,1,247840928,247841896
391190,OR2L8,1,247948858,247949796
391191,OR2AK2,1,247965233,247966386
391192,OR2L3,1,248046836,248063407
391194,OR2M2,1,248174821,248181067
391195,OR2T33,1,248269917,248277976
391196,OR2M7,1,248323630,248324568
391211,OR2G6,1,248508073,248527337
391253,SPINT4,20,45722347,45725830
391356,PTRHD1,2,24789728,24793391
391365,SULT6B1,2,37167820,37196087
391475,DYTN,2,206651621,206718396
391712,TRIM61,4,164954446,164977657
391714,TRIM75,4,165053866,165060554
391722,MYL12BP2,4,184298882,184314329
391723,HELT,4,185018490,185020953
391742,TAF11L2,5,17498231,17498827
391746,TAF11L4,5,17521801,17522397
391747,TAF11L6,5,17528669,17529265
391769,H3Y1,5,17654868,17655849
392133,OR10AC1,7,143510867,143512011
392138,OR2A25,7,144069811,144075870
392188,USP17L8,8,7971661,7973253
392197,USP17L7,8,12132417,12134099
392255,GDF6,8,96142333,96160806
392288,MAP1LC3BP1,9,19460926,19463389
392307,FAM221B,9,35816391,35828732
392309,OR13J1,9,35869463,35870401
392376,OR13C2,9,104604671,104605627
392390,OR1L6,9,122742303,122750783
392391,OR5C1,9,122788933,122789895
392392,OR1K1,9,122800123,122801073
392399,LCN9,9,135663309,135666961
392433,MAGEB6B,X,26160601,26162410
392465,GLOD5,X,48761747,48773648
392509,ARL13A,X,100969708,100990831
392517,NCBP2L,X,107777733,107795829
392617,ELFN1,7,1666064,1747946
392636,AGMO,7,15117223,15562015
392843,IQCA1L,7,151190873,151205496
392862,GRID2IP,7,6496778,6551461
393046,OR2A5,7,144048948,144058845
394263,MUC21,6,30983718,30989903
399473,SPRED3,19,38388697,38399587
399474,TMEM200B,1,29119429,29123903
399512,SLC25A35,17,8287763,8295400
399664,MEX3D,19,1554672,1568325
399665,EEIG1,9,127940582,127980989
399668,SMIM10L2A,X,135421944,135428075
399671,HEATR4,14,73478484,73633814
399687,MYO18A,17,29071122,29212727
399693,CCDC187,9,136249973,136306901
399694,SHC4,15,48823741,48963919
399697,CTXN2,15,48178438,48203758
399814,C10orf120,10,122697709,122699846
399818,EEF1AKMT2,10,124757834,124791887
399823,FOXI2,10,127737185,127741183
399888,FAM180B,11,47586651,47589194
399909,PCNX3,11,65615776,65637439
399939,TRIM49D1,11,89911409,89922245
399947,C11orf87,11,109422190,109429167
399949,HOATZ,11,111514778,111537043
399967,PATE2,11,125776113,125778828
399968,PATE4,11,125833316,125840072
399979,SNX19,11,130866250,130916479
400073,C12orf76,12,110041177,110073635
400120,SERTM1,13,36674020,36697839
400224,PLEKHD1,14,69467744,69531551
400258,C14orf180,14,104579764,104590515
400451,FAM174B,15,92617448,92655775
400499,LOC400499,16,11372015,11527577
400506,KNOP1,16,19701937,19718227
400566,C17orf97,17,410325,414666
400569,MED11,17,4731428,4733607
400581,GRAPL,17,19127589,19159187
400629,TEX19,17,82359247,82363775
400668,PRSS57,19,685546,695452
400673,VMAC,19,5904872,5910853
400709,SIGLEC16,19,49969664,49975814
400713,ZNF880,19,52366858,52397666
400720,ZNF772,19,57469586,57477566
400735,PRAMEF4,1,12879212,12886201
400736,PRAMEF13,1,13196188,13201409
400745,SH2D5,1,20719731,20732703
400746,NCMAP,1,24556087,24609328
400757,C1orf141,1,67092165,67141646
400793,C1orf226,1,162378841,162386812
400797,CLEC20A,1,178478792,178499623
400818,NBPF9,1,149052186,149103551
400823,FAM177B,1,222737202,222751004
400830,DEFB132,20,257724,261096
400831,C20orf202,20,1203454,1209076
400891,LRRC74B,22,21045946,21064168
400916,CHCHD10,22,23765834,23767972
400935,IL17REL,22,49991811,50012765
400954,EML6,2,54723552,54972025
400961,PAIP2B,2,71182738,71227103
400966,RGPD1,2,86913324,87013976
400986,ANKRD36C,2,95848932,95991824
401024,FSIP2,2,185737134,185833290
401027,C2orf66,2,196804417,196832139
401036,ASB18,2,236193459,236264406
401067,IQCF3,3,51826883,51830856
401081,C3orf85,3,109136719,109151401
401089,FOXL2NB,3,138947217,138953990
401097,C3orf80,3,160225422,160228213
401115,C4orf48,4,2036554,2043964
401124,DTHD1,4,36281616,36347511
401137,PRR27,4,70154237,70166609
401138,AMTN,4,70518569,70532743
401145,CCSER1,4,90127394,91605295
401152,C4orf3,4,119296419,119304445
401190,RGS7BP,5,64506015,64612319
401207,C5orf63,5,127042562,127073502
401236,STMND1,6,17102050,17131378
401250,MCCD1,6,31528962,31530232
401251,SAPCD1,6,31762656,31764850
401258,RAB44,6,36697826,36733184
401262,CRIP3,6,43305472,43308826
401265,KLHL31,6,53647916,53665756
401387,LRRD1,7,92141643,92179142
401397,SMIM30,7,113116718,113118554
401399,PRRT4,7,128350325,128361983
401409,RAB19,7,140404058,140427974
401427,OR2A7,7,144257663,144264792
401447,USP17L1,8,7332387,7333979
401466,RBIS,8,85214048,85220374
401474,SAMD12,8,118131825,118621963
401494,HACD4,9,20999509,21031640
401498,TMEM215,9,32783540,32789201
401505,TOMM5,9,37588413,37592597
401541,CENPP,9,92325468,92620529
401546,C9orf152,9,110199561,110208159
401548,SNX30,9,112749723,112885769
401551,WDR38,9,124853460,124857878
401562,LCNL1,9,136982993,136985758
401565,FAM166A,9,137243599,137255122
401612,SLC25A53,X,104099214,104157009
401613,SERTM2,X,111511645,111522399
401647,GOLGA7B,10,97849843,97871578
401661,OR51C1P,11,4690423,4697853
401665,OR51T1,11,4881900,4882883
401666,OR51A4,11,4942831,4947605
401667,OR51A2,11,4954772,4955713
401720,FIGNL2,12,51817899,51848718
401934,RNF223,1,1070967,1074306
401944,LDLRAD2,1,21812265,21825225
401992,OR2T2,1,248445637,248455725
401993,OR2T5,1,248488589,248491113
401994,OR14I1,1,248678140,248699739
402055,SRRD,22,26483877,26494658
402117,VWC2L,2,214411054,214578976
402135,OR5K2,3,98497681,98498631
402160,CFAP99,4,2418955,2463002
402317,OR2A42,7,144228244,144239605
402381,SOHLH1,9,135693407,135702112
402415,XKRX,X,100886916,100959343
402569,KPNA7,7,99145804,99219419
402573,SPACDR,7,100456620,100464260
402635,GRIFIN,7,2474728,2476398
402665,IGLON5,19,51311644,51330891
402682,UFSP1,7,100888721,100889715
402778,IFITM10,11,1732406,1750595
403239,OR2T27,1,248649838,248655528
403244,OR2T35,1,248636356,248645278
403253,OR4A47,11,48488793,48489722
403257,OR4C45,11,50032874,50033794
403273,OR5H14,3,98147479,98156614
403274,OR5H15,3,98166696,98169774
403277,OR5K3,3,98390666,98391631
403278,OR5K4,3,98353854,98354819
403282,OR6C65,12,55400529,55401467
403284,OR6C68,12,55492378,55493316
403313,PLPP6,9,4662294,4665258
403314,APOBEC4,1,183646275,183653316
403341,ZBTB34,9,126860639,126885878
404037,HAPLN4,19,19254756,19262804
404093,CUEDC1,17,57861243,57955412
404203,SPINK6,5,148202778,148215137
404217,CTXN1,19,7924491,7926135
404281,YY2,X,21855987,21858740
404550,C16orf74,16,85707517,85751096
404552,SCGB1D4,11,62296281,62299075
404636,DENND10,10,119104113,119137984
404672,GTF2H5,6,158168350,158199344
404734,ANKHD1-EIF4EBP3,5,140401833,140549576
404785,POTEG,14,19402486,19434341
405753,DUOXA2,15,45114326,45118421
405754,ERVFRD-1,6,11102489,11111725
407738,TAFA1,3,67991544,68545621
407977,TNFSF12-TNFSF13,17,7549058,7561601
408050,NOMO3,16,16232528,16294811
408187,SPINK14,5,148168546,148175619
408263,FNDC9,5,157341598,157345677
414059,TBC1D3B,17,36165683,36176636
414060,TBC1D3C,17,38057693,38070301
414062,CCL3L3,17,36194869,36196758
414149,ACBD7,10,15075475,15088776
414152,C10orf105,10,71711701,71737850
414157,C10orf62,10,97589721,97590934
414189,AGAP6,10,49988368,50010499
414301,DDI1,11,104036640,104039196
414325,DEFB103A,8,7881392,7882663
414328,IDNK,9,83623006,83644123
414332,LCN10,9,136738170,136742940
414899,BLID,11,122115340,122116215
414918,DENND6B,22,50309030,50327012
414919,C8orf82,8,144525733,144529111
415116,PIM3,22,49960772,49964072
415117,STX19,3,94014365,94028597
425054,VCX3B,X,8464830,8466510
431704,RGS21,1,192316992,192367285
431705,ASTL,2,96122818,96138564
431707,LHX8,1,75128434,75199454
432355,SLURP2,8,142764338,142769828
439915,KRTAP5-5,11,1629775,1630930
439921,MXRA7,17,76672551,76710965
439996,IFIT1B,10,89378056,89385205
440021,KRTAP5-2,11,1597177,1598294
440023,KRTAP5-6,11,1697195,1697755
440026,TMEM41B,11,9280654,9314593
440050,KRTAP5-7,11,71527267,71528669
440051,KRTAP5-11,11,71581855,71582875
440073,IQSEC3,12,66767,178455
440077,ZNF705A,12,8157015,8180046
440087,SMCO3,12,14804650,14814182
440093,H3-5,12,31791185,31792298
440097,DBX2,12,45014672,45051099
440107,PLEKHG7,12,92702989,92772455
440138,ALG11,13,52012398,52033600
440145,MZT1,13,72708367,72727629
440153,OR11H12,14,18601117,18602097
440163,RNASE13,14,21032818,21034807
440184,CCDC196,14,66486371,66498553
440193,CCDC88C,14,91271323,91417820
440243,GOLGA6L22,15,22458903,22469226
440270,GOLGA8B,15,34525095,34583651
440275,EIF2AK4,15,39934115,40035591
440279,UNC13C,15,53837602,54633440
440295,GOLGA6L9,15,82415923,82439153
440307,TTLL13,15,90249556,90265477
440335,SMIM22,16,4788397,4796491
440345,NPIPB4,16,21834582,21857756
440348,NPIPB15,16,74376306,74392115
440350,NPIPB7,16,28456329,28472336
440353,NPIPB12,16,29483534,29506408
440387,CTRB2,16,75204103,75207161
440400,RNASEK,17,7012624,7014532
440435,GPR179,17,38324571,38343956
440498,HSBP1L1,18,79964643,79970822
440503,PLIN5,19,4522531,4535224
440515,ZNF506,19,19792711,19821750
440519,ZNF724,19,23221599,23250394
440533,PSG8,19,42752686,42765678
440560,PRAMEF11,1,12824605,12831410
440561,PRAMEF6,1,12938472,12947580
440563,HNRNPCL2,1,13115488,13116854
440567,UQCRHL,1,15807374,15807649
440574,MICOS10,1,19596979,19629820
440585,CFAP144,1,43142962,43156396
440590,ZYG11A,1,52842760,52894998
440603,BCL2L15,1,113876816,113887581
440672,NUDT4B,1,148748774,148752415
440686,H3-7,1,143902386,143905977
440689,H2BC18,1,149782689,149812370
440695,ETV3L,1,157092043,157099808
440699,LRRC52,1,165544000,165563957
440712,RHEX,1,206053173,206102449
440730,TRIM67,1,231162058,231221565
440738,MAP1LC3C,1,241995490,242001393
440804,RIMBP3B,22,21383751,21389478
440822,PIWIL3,22,24719034,24774720
440829,SHISA8,22,41909543,41915074
440836,ODF3B,22,50530426,50532498
440854,CAPN14,2,31173056,31233957
440955,TMEM89,3,48620759,48621769
440956,IQCF6,3,51778563,51779237
440957,UQCC5,3,52536605,52541890
441024,MTHFD2L,4,74114560,74303099
441027,TMEM150C,4,82483176,82562253
441054,C4orf47,4,185408434,185449826
441061,MARCHF11,5,16067139,16179791
441150,C6orf226,6,42890265,42890821
441151,TMEM151B,6,44270450,44279444
441155,ZC3H11C,6,65301476,65306574
441161,OOEP,6,73368555,73369897
441168,CALHM6,6,116461375,116463771
441234,ZNF716,7,57450177,57473559
441239,LOC441239,7,64888337,64890100
441250,TYW1B,7,72574513,72828200
441272,SPDYE3,7,100307702,100322196
441273,SPDYE2,7,102551226,102565227
441282,AKR1B15,7,134549110,134579869
441294,CTAGE15,7,143571801,143574387
441308,OR4F21,8,166086,167024
441317,FAM90A7,8,7556700,7559712
441323,FAM90A16,8,7730739,7733749
441324,FAM90A8,8,7738387,7741396
441326,FAM90A18,8,7723091,7726101
441327,FAM90A9,8,7761330,7764340
441328,FAM90A10,8,7768977,7771988
441376,AARD,8,116938207,116944487
441381,LRRC24,8,144522388,144527033
441452,SPATA31C1,9,87913936,87923657
441457,NUTM2G,9,96928843,96942971
441459,ANKRD18B,9,33524251,33575442
441476,STPG3,9,137251286,137253483
441478,NRARP,9,137299631,137302271
441495,CENPVL2,X,51681212,51682831
441518,RTL8B,X,135020513,135022542
441519,CT45A3,X,135760044,135768191
441521,CT45A5,X,135775852,135785503
441525,SPANXN4,X,143025928,143038637
441531,PGAM4,X,77967949,77969638
441549,CDNF,10,14819245,14838037
441581,FRG2B,10,133623895,133626795
441584,SSU72L4,11,4287499,4288093
441608,OR5B3,11,58402464,58406874
441631,TSPAN11,12,30926748,31016502
441639,OR9K2,12,55126406,55132750
441669,OR4Q3,14,19744740,19752334
441670,OR4M1,14,19773504,19783696
441864,TARM1,19,54069895,54081365
441869,ANKRD65,1,1418420,1421276
441871,PRAMEF7,1,12916610,12920751
441873,PRAMEF25,1,13070774,13077884
441925,BECN2,1,241957767,241959062
441933,OR13G1,1,247670812,247679739
442038,SULT1C3,2,108239968,108265351
442117,GALNTL6,4,171813404,173041559
442184,OR2B3,6,29086208,29087313
442185,OR2J1,6,29099490,29102701
442186,OR2J3,6,29108058,29114770
442191,OR14J1,6,29301701,29313017
442194,OR10C1,6,29439306,29440977
442197,OR2I1P,6,29550407,29557773
442213,PTCHD4,6,47856673,48111197
442247,RFPL4B,6,112347330,112351294
442319,ZNF727,7,64045434,64085339
442361,OR2A2,7,144109583,144110539
442425,FOXB2,9,77019655,77020953
442444,FAM47C,X,37008366,37011664
442572,SPDYE21,7,67276941,67289005
442590,SPDYE5,7,75491630,75504316
442721,LMOD2,7,123655866,123664290
442862,PRY2,Y,22071756,22096007
442867,BPY2B,Y,24618004,24639207
442868,BPY2C,Y,25030901,25052104
444882,IGFL4,19,46039182,46077629
445328,ARHGEF35,7,144186083,144195879
445329,SULT1A4,16,29459913,29464966
445347,TARP,7,38259643,38273636
445372,TRIM6-TRIM34,11,5596637,5644398
445571,ZNG1C,9,68232341,68300035
445582,POTEE,2,131209536,131265278
445815,PALM2AKAP2,9,109640787,110172512
448831,FRG2,4,190024367,190027256
448834,KPRP,1,152758025,152762056
448835,LCE6A,1,152842856,152843983
474170,LRRC37A2,17,46372792,47049128
474343,SPIN2B,X,57119682,57121548
474344,GIMAP6,7,150625375,150632385
474354,LRRC18,10,48909480,48939840
474381,H2AB2,X,155380709,155381299
474382,H2AB1,X,154884972,154885558
474383,F8A2,X,155382095,155383801
474384,F8A3,X,155456914,155458620
492307,PPDPFL,8,49054336,49076093
492311,IGIP,5,140125937,140129392
493753,COA5,2,98599314,98608512
493829,TRIM72,16,31214119,31231537
493856,CISD2,4,102868992,102892807
493860,CCDC73,11,32602721,32830585
493861,EID3,12,104303739,104305205
493869,GPX8,5,55160171,55167297
493901,RNASE12,14,20590073,20591376
493911,PHOSPHO2,2,169694469,169701708
494115,RBMXL1,1,88979456,88992629
494118,SPANXN1,X,145247503,145256208
494119,SPANXN2,X,143711955,143720752
494143,CHAC2,2,53767783,53775196
494188,FBXO47,17,38936432,38967403
494197,SPANXN5,X,52796144,52797427
494470,RNF165,18,46334018,46463140
494513,PJVK,2,178451378,178462102
494551,WEE2,7,141708353,141731271
497189,TIFAB,5,135444226,135452351
497190,CLEC18B,16,74408631,74424249
497661,C18orf32,18,49477243,49487234
503497,MS4A13,11,60515392,60543424
503542,SPRN,10,133420666,133424625
503582,ARGFX,3,121567949,121590622
503614,DEFB107B,8,7495911,7509311
503618,DEFB104B,8,7470308,7475082
503627,TPRX2,19,47859235,47861721
503834,DPRX,19,53601114,53637014
503835,DUXA,19,57154021,57167485
503841,DEFB106B,8,7482504,7486400
504180,DEFB105B,8,7487679,7489593
541465,CT45A6,X,135794685,135802787
541466,CT45A1,X,135708398,135723228
541468,LURAP1,1,46203334,46221256
541565,C8orf58,8,22599599,22604142
541578,EOLA2,X,149929532,149938491
548313,SSX4B,X,48402082,48411960
548593,SLX1A,16,30193843,30197566
548596,CKMT1A,15,43692786,43699222
548644,POLR2J3,7,102566966,102572583
548645,DNAJC25,9,111631334,111654345
550631,CCDC157,22,30356624,30378673
550643,NBDY,X,56729243,56819179
552889,ATXN7L3B,12,74537835,74545430
552891,DNAJC25-GNG10,9,111631334,111670226
552900,BOLA2,16,29453588,29454964
553115,PEF1,1,31629866,31644876
553158,PRR5-ARHGAP8,22,44702204,44862784
554226,ANKRD30BL,2,132147591,132258033
554235,ASPDH,19,50511603,50515101
554251,FBXO48,2,68459422,68467294
554282,FAM72C,1,143955287,143973564
554313,H4C15,1,149844488,149861240
574414,PRR9,1,153217584,153219310
574537,UGT2A2,4,69588417,69639642
594855,CPLX3,15,74826627,74831802
594857,NPS,10,127549309,127553540
606495,CYB5RL,1,54169651,54200030
613037,NPIPB13,16,30222897,30248479
613209,DEFB135,8,11982256,11984590
613210,DEFB136,8,11973937,11974599
613211,DEFB134,8,11993174,12000752
613212,CTXN3,5,127649082,127658630
613227,HIGD1C,12,50931110,50972592
619189,SERINC4,15,43794162,43800220
619207,SCART1,10,133453945,133469760
619208,FAM229B,6,112087591,112102790
619279,ZNF704,8,80628451,80884419
619373,MBOAT4,8,30131671,30144665
641339,ZNF674,X,46497725,46545421
641371,ACOT1,14,73490933,73543796
641372,ACOT6,14,73610945,73619888
641455,POTEM,14,18967434,19003752
641517,DEFB109B,8,7309535,7320096
641649,TMEM91,19,41363947,41384083
641654,HEPN1,11,124919275,124920560
641700,ECSCR,5,139448560,139462743
641776,SPDYE14,7,75237205,75317429
642273,FAM110C,2,38814,46505
642446,TRIM64B,11,89870438,89878487
642475,MROH6,8,143566192,143572772
642489,FKBP1C,6,63211469,63213027
642515,PRRT1B,9,131545523,131559815
642517,AGAP9,10,47501854,47523638
642574,IQANK1,8,143734139,143790645
642597,AKAIN1,18,5142911,5197691
642612,TRIM49C,11,90031106,90073531
642623,UBTFL1,11,90085950,90087131
642636,RAD21L1,20,1226044,1255876
642658,SCX,8,144266453,144268481
642659,HNRNPA1L3,16,51645757,51647079
642778,NPIPA3,16,14703411,14726342
642799,NPIPA2,16,14742533,14765462
642819,ZNF487,10,43436848,43523894
642843,CPSF4L,17,73242101,73263778
642938,INSYN2A,10,127135430,127196591
642968,FAM163B,9,133577081,133609389
642987,TMEM232,5,110387431,110738954
643008,SMIM5,17,75633434,75641406
643037,C11orf97,11,94512461,94532123
643136,ZC3H11B,1,219608012,219613105
643155,SMIM15,5,61157704,61162468
643161,FAM25A,10,87020294,87024730
643226,GRXCR2,5,145857670,145931673
643236,TMEM72,10,44911337,44937010
643246,MAP1LC3B2,12,116559381,116576606
643311,CT47B1,X,120872607,120875866
643338,C15orf62,15,40769980,40772449
643376,BTBD18,11,57743514,57753166
643382,TMEM253,14,21098836,21103724
643394,SPINK9,5,148321305,148339852
643414,LIPK,10,88706249,88752776
643418,LIPN,10,88757226,88779626
643596,RNF224,9,137227502,137229640
643641,ZNF862,7,149838375,149867479
643664,SLC35G6,17,7481446,7483496
643669,CCER2,19,38908980,38912186
643677,CCDC168,13,102729367,102759072
643680,MS4A4E,11,60200270,60243137
643699,GOLGA8N,15,32593456,32607237
643707,GOLGA6L4,15,84235773,84245358
643803,KRTAP24-1,21,30281309,30282950
643812,KRTAP27-1,21,30337013,30337694
643834,PGA3,11,61203515,61213098
643836,ZFP62,5,180826870,180861276
643847,PGA4,11,61222347,61231694
643853,TMPPE,3,33090422,33097146
643854,CTAGE9,6,131708441,131711017
643862,SPDYE10,7,73104008,73155431
643866,CBLN3,14,24426545,24429668
643904,RNF222,17,8390702,8397827
643909,SPDYE9,7,73075972,73086038
643965,TMEM88B,1,1425871,1430255
643988,FNDC10,1,1598012,1600135
644019,ZNG1F,9,41131309,41205735
644041,C18orf63,18,74315839,74359189
644054,FAM25C,10,47995322,47999791
644070,GSG1L2,17,9800608,9822079
644096,SDHAF1,19,35995188,35996312
644100,ARL14EPL,5,116032472,116059489
644139,PIRT,17,10822470,10838087
644145,EXOC1L,4,55819790,55837489
644150,WIPF3,7,29806508,29917061
644168,DRGX,10,49364066,49396089
644186,SYCE3,22,50551112,50562919
644353,ZCCHC18,X,104112523,104115842
644414,DEFB131A,4,9444414,9450666
644524,NKX2-4,20,21395365,21397526
644538,SMIM10,X,134990991,134992473
644591,PPIAL4G,1,148482548,148483302
644596,SMIM10L2B,X,135094985,135098712
644672,CLDN25,11,113779796,113780485
644815,FAM83G,17,18968789,19006116
644844,PHGR1,15,40351033,40356434
644890,MEIG1,10,14954228,14988050
644943,RASSF10,11,13009316,13012119
644974,ALG1L2,3,130045408,130098390
644994,SMIM23,5,171772637,171791136
645027,EVPLL,17,18377778,18389647
645051,GAGE13,X,49331582,49338949
645073,GAGE12G,X,49570397,49577757
645104,CLRN2,4,17515165,17527104
645121,CCNI2,5,132747426,132756065
645142,PPIAL4D,1,145241415,145242174
645191,LINGO3,19,2287164,2308154
645202,GOLGA6L24,15,28347851,28358084
645359,PRAMEF26,1,13148907,13156009
645369,TMEM200C,18,5882072,5896174
645382,PRAMEF33,1,13303539,13308907
645402,USP17L4,8,7337115,7338707
645414,PRAMEF19,1,13368431,13371947
645425,PRAMEF20,1,13410450,13421328
645426,TMEM191C,22,21467387,21469935
645432,ARRDC5,19,4890437,4916820
645545,IGBP1C,17,58660424,58692045
645558,FAM90A22,8,7571995,7575006
645572,FAM90A23,8,7579644,7582653
645651,FAM90A14,8,7715443,7718453
645745,MT1HL1,1,237004103,237004441
645811,CCDC154,16,1434383,1444556
645832,SEBOX,17,28363506,28365199
645836,USP17L3,8,7976393,7977985
645864,MAGEB17,X,16167481,16171464
645961,SPATA31C2,9,88129305,88138475
645974,PABPC1L2B,X,73002939,73006106
646000,SLC35G4,18,11609596,11610612
646019,CBY3,5,179678560,179681034
646066,TAF11L5,5,17525235,17525831
646103,TAF11L3,5,17518367,17518963
646174,C16orf90,16,3493484,3496652
646262,LACTBL1,1,22953043,22972866
646424,SPINK8,3,48306842,48333661
646457,C19orf67,19,14081624,14085783
646480,FABP9,8,81458253,81461579
646486,FABP12,8,81524981,81590139
646498,C3orf84,3,49177634,49191858
646567,OSTCP2,1,26985757,26986343
