,Gene/Region,"HGNC/Dosage ID",Cytoband,GRCh37,GRCh38,"HI Score","Haplo Disease","Haplo Disease ID","TS Score","Triplo Disease","Triplo Disease ID",OMIM,Morbid,%HI,pLI,LOEUF,"Last Eval."
G,SLC25A13,HGNC:10983,7q21.3,7:95749532-95951410,7:96120220-96322098,"30 (Autosomal Recessive)","neonatal intrahepatic cholestasis due to citrin deficiency",MONDO:0011601,"Not Yet Evaluated",'-,'-,,,25.1,0,1.24,08/22/2016
G,SLC25A19,HGNC:14409,17q25.1,17:73269073-73285514,17:75272992-75289433,"30 (Autosomal Recessive)","thiamine-responsive dysfunction syndrome",MONDO:0000152,"0 (No Evidence)",'-,'-,,,55.79,0.65,0.52,08/22/2016
G,SLC2A1,HGNC:11005,1p34.2,1:43391024-43424539,1:42925353-42958868,"3 (Sufficient Evidence)","childhood onset GLUT1 deficiency syndrome 2",MONDO:0012805,"0 (No Evidence)",'-,'-,,,9.56,0.99,0.24,03/24/2016
G,SLC2A10,HGNC:13444,20q13.12,20:45338288-45364986,20:46708320-46736347,"30 (Autosomal Recessive)","arterial tortuosity syndrome",MONDO:0008818,"0 (No Evidence)",'-,'-,,,71.82,0,1.39,02/01/2018
G,SLC30A10,HGNC:25355,1q41,1:220083787-220132440,1:219910445-219959098,"30 (Autosomal Recessive)","cirrhosis - dystonia - polycythemia - hypermanganesemia syndrome",MONDO:0013208,"0 (No Evidence)",'-,'-,,,73.7,0.98,0.25,08/22/2016
G,SLC34A1,HGNC:11019,5q35.3,5:176811435-176825849,5:177384434-177398848,"30 (Autosomal Recessive)","hypercalcemia, infantile, 2",MONDO:0014851,"Not Yet Evaluated",'-,'-,,,55.22,0,1.83,08/22/2016
G,SLC34A2,HGNC:11020,4p15.2,4:25657473-25680370,4:25655851-25678748,"30 (Autosomal Recessive)","pulmonary alveolar microlithiasis",MONDO:0009928,"0 (No Evidence)",'-,'-,,,70.96,0,1.09,08/22/2016
G,SLC35A2,HGNC:11022,Xp11.23,X:48760460-48769235,X:48903183-48911958,"3 (Sufficient Evidence)","SLC35A2-congenital disorder of glycosylation",MONDO:0010478,"0 (No Evidence)",'-,'-,,,32.21,0.72,0.56,01/24/2018
G,SLC35C1,HGNC:20197,11p11.2,11:45825623-45834567,11:45804072-45813016,"30 (Autosomal Recessive)","leukocyte adhesion deficiency type II",MONDO:0009953,"0 (No Evidence)",'-,'-,,,48.28,0.02,0.98,08/22/2016
G,SLC35D1,HGNC:20800,1p31.3,1:67465033-67519831,1:66972976-67054148,"30 (Autosomal Recessive)","schneckenbecken dysplasia",MONDO:0010013,"0 (No Evidence)",'-,'-,,,22.91,0,0.78,04/11/2016
G,SLC37A4,HGNC:4061,11q23.3,11:118894822-118901587,11:119024112-119030877,"30 (Autosomal Recessive)","glycogen storage disease I",MONDO:0002413,"0 (No Evidence)",'-,'-,,,31.13,0,0.88,08/22/2016
G,SLC38A5,HGNC:18070,Xp11.23,X:48316927-48328648,X:48458544-48470260,"0 (No Evidence)",'-,'-,"0 (No Evidence)",'-,'-,,,59.25,0.98,0.3,09/26/2012
G,SLC38A8,HGNC:32434,16q23.3,16:84043272-84076400,16:84009667-84043372,"30 (Autosomal Recessive)","foveal hypoplasia - optic nerve decussation defect - anterior segment dysgenesis syndrome",MONDO:0012216,"0 (No Evidence)",'-,'-,,,68.65,0,1.9,08/22/2016
G,SLC3A1,HGNC:11025,2p21,2:44502619-44548633,2:44275480-44322437,"30 (Autosomal Recessive)",cystinuria,MONDO:0009067,"0 (No Evidence)",'-,'-,,,61.26,0,1.62,03/21/2012
G,SLC4A10,HGNC:13811,2q24.2,2:162480926-162841780,2:161624416-161985270,"1 (Little Evidence)",'-,'-,"0 (No Evidence)",'-,'-,,,5.94,0.13,0.38,04/11/2012
G,SLC52A3,HGNC:16187,20p13,20:740724-756628,20:760080-780033,"30 (Autosomal Recessive)","Brown-Vialetto-van Laere syndrome 1",MONDO:0024537,"Not Yet Evaluated",'-,'-,,,68.43,0.02,0.8,08/22/2016
G,SLC5A1,HGNC:11036,22q12.3,22:32439248-32509016,22:32043261-32113029,"30 (Autosomal Recessive)","glucose-galactose malabsorption",MONDO:0011731,"Not Yet Evaluated",'-,'-,,,41.69,0,0.77,08/22/2016
G,SLC6A1,HGNC:11042,3p25.3,3:11034434-11080933,3:10992748-11039247,"3 (Sufficient Evidence)","complex neurodevelopmental disorder",MONDO:0100038,"0 (No Evidence)",'-,'-,,,15.39,1,0.15,09/25/2019
G,SLC6A18,HGNC:26441,5p15.33,5:1225496-1246304,5:1225381-1246189,"40 (Dosage Sensitivity Unlikely)",'-,'-,"0 (No Evidence)",'-,'-,,,69.67,0,1.47,02/02/2021
G,SLC6A3,HGNC:11049,5p15.33,5:1392909-1445555,5:1392794-1445440,"30 (Autosomal Recessive)","classic dopamine transporter deficiency syndrome",MONDO:0054835,"Not Yet Evaluated",'-,'-,,,18.93,1,0.25,08/22/2016
G,SLC6A4,HGNC:11050,17q11.2,17:28521337-28562715,17:30194319-30235697,"0 (No Evidence)",'-,'-,"0 (No Evidence)",'-,'-,,,4.68,0.25,0.43,05/11/2012
G,SLC6A8,HGNC:11055,Xq28,X:152953381-152962048,X:153687926-153696593,"3 (Sufficient Evidence)","creatine transporter deficiency",MONDO:0010305,"0 (No Evidence)",'-,'-,,,22.63,1,0.21,11/10/2020
G,SLC7A7,HGNC:11065,14q11.2,14:23242431-23289000,14:22773222-22819791,"30 (Autosomal Recessive)","lysinuric protein intolerance",MONDO:0009109,"Not Yet Evaluated",'-,'-,,,26.7,0,0.96,08/22/2016
G,SLC7A9,HGNC:11067,19q13.11,19:33321417-33360673,19:32830511-32869767,"30 (Autosomal Recessive)",cystinuria,MONDO:0009067,"0 (No Evidence)",'-,'-,,,61.03,0,1.12,08/23/2021
G,SLC9A6,HGNC:11079,Xq26.3,X:135067594-135129428,X:135973837-136047269,"3 (Sufficient Evidence)","Christianson syndrome",MONDO:0010278,"0 (No Evidence)",'-,'-,,,22.85,1,0.21,12/08/2020
G,SLURP1,HGNC:18746,8q24.3,8:143822367-143823824,8:142740949-142742406,"30 (Autosomal Recessive)","mal de Meleda",MONDO:0009552,"0 (No Evidence)",'-,'-,,,81.26,0.26,1.31,06/08/2017
G,SMAD2,HGNC:6768,18q21.1,18:45335328-45457243,18:47808957-47930872,"0 (No Evidence)",'-,'-,"0 (No Evidence)",'-,'-,,,0.33,1,0.26,06/29/2018
G,SMAD3,HGNC:6769,15q22.33,15:67357940-67487507,15:67065602-67195169,"3 (Sufficient Evidence)","aneurysm-osteoarthritis syndrome",MONDO:0013426,"0 (No Evidence)",'-,'-,,,1.24,0.8,0.4,04/22/2020
G,SMAD4,HGNC:6770,18q21.2,18:48556583-48611412,18:51030213-51085042,"3 (Sufficient Evidence)","juvenile polyposis/hereditary hemorrhagic telangiectasia syndrome",MONDO:0008278,"0 (No Evidence)",'-,'-,,,0.21,1,0.22,12/16/2020
G,SMARCA2,HGNC:11098,9p24.3,9:2015347-2193624,9:2015347-2193624,"0 (No Evidence)","intellectual disability-sparse hair-brachydactyly syndrome",MONDO:0011053,"0 (No Evidence)",'-,'-,,,1.61,1,0.2,03/27/2013
G,SMARCA4,HGNC:11100,19p13.2,19:11071706-11172949,19:10961030-11062273,"2 (Emerging Evidence)","rhabdoid tumor predisposition syndrome 2",MONDO:0013224,"0 (No Evidence)",'-,'-,,,2.95,1,0.06,07/13/2022
G,SMARCB1,HGNC:11103,22q11.23,22:24129153-24180196,22:23786966-23838009,"3 (Sufficient Evidence)","rhabdoid tumor predisposition syndrome 1",MONDO:0012252,"0 (No Evidence)",'-,'-,,,8.07,1,0.22,04/22/2020
G,SMC1A,HGNC:11111,Xp11.22,X:53401070-53449677,X:53374149-53422728,"3 (Sufficient Evidence)","Cornelia de Lange syndrome 2",MONDO:0010370,"0 (No Evidence)",'-,'-,,,14.23,1,0.06,07/23/2018
G,SMOC1,HGNC:20318,14q24.1,14:70346133-70499083,14:69879416-70032366,"30 (Autosomal Recessive)","microphthalmia with limb anomalies",MONDO:0008800,"0 (No Evidence)",'-,'-,,,20.73,0.01,0.59,08/22/2016
G,SMOC2,HGNC:20323,6q27,6:168841864-169068672,6:168441184-168667992,"30 (Autosomal Recessive)","dentin dysplasia type I",MONDO:0007436,"0 (No Evidence)",'-,'-,,,55.41,0,0.62,08/22/2016
G,SMS,HGNC:11123,Xp22.11,X:21958827-22012955,X:21940709-21994837,"3 (Sufficient Evidence)","syndromic X-linked intellectual disability Snyder type",MONDO:0010664,"0 (No Evidence)",'-,'-,,,12.45,0.97,0.31,08/23/2012
G,SNAP29,HGNC:11133,22q11.21,22:21213295-21245502,22:20859007-20891214,"30 (Autosomal Recessive)","CEDNIK syndrome",MONDO:0012290,"Not Yet Evaluated",'-,'-,,,61.36,0.01,0.86,08/22/2016
G,SNORD107,HGNC:32771,15q11.2,15:25227141-25227215,15:24981994-24982068,"0 (No Evidence)",'-,'-,"0 (No Evidence)",'-,'-,,,‐,‐,‐,04/25/2012
G,SNORD108,HGNC:32772,15q11.2,15:25232072-25232140,15:24986925-24986993,"0 (No Evidence)",'-,'-,"0 (No Evidence)",'-,'-,,,‐,‐,‐,07/06/2012
G,SNORD109B,HGNC:32774,15q11.2,15:25523490-25523556,15:25278343-25278409,"0 (No Evidence)",'-,'-,"0 (No Evidence)",'-,'-,,,‐,‐,‐,04/28/2012
G,SNORD64,HGNC:32725,15q11.2,15:25230247-25230313,15:24985100-24985166,"0 (No Evidence)",'-,'-,"0 (No Evidence)",'-,'-,,,‐,‐,‐,07/06/2012
G,SNORD8,HGNC:20159,14q11.2,14:21865452-21865560,14:21397293-21397401,"0 (No Evidence)",'-,'-,"0 (No Evidence)",'-,'-,,,‐,‐,‐,03/11/2015
G,SNORD9,HGNC:32705,14q11.2,14:21860310-21860412,14:21392151-21392253,"0 (No Evidence)",'-,'-,"0 (No Evidence)",'-,'-,,,‐,‐,‐,03/11/2015
G,SNRPN,HGNC:11164,15q11.2,15:25068784-25223870,15:24823637-24978723,"0 (No Evidence)",'-,'-,"0 (No Evidence)",'-,'-,,,73,0.04,0.83,10/26/2012
G,SNURF,HGNC:11171,15q11.2,15:25200134-25223870,15:24954987-24978723,"1 (Little Evidence)",'-,'-,"0 (No Evidence)",'-,'-,,,‐,0.46,0.84,03/28/2023
G,SOBP,HGNC:29256,6q21,6:107811321-107982510,6:107490117-107661306,"30 (Autosomal Recessive)","intellectual disability, anterior maxillary protrusion, and strabismus",MONDO:0013353,"0 (No Evidence)",'-,'-,,,8.51,1,0.13,08/22/2016
G,SON,HGNC:11183,21q22.11,21:34915344-34949787,21:33543038-33577481,"3 (Sufficient Evidence)","ZTTK syndrome",MONDO:0014936,"0 (No Evidence)",'-,'-,,,3.75,1,0.12,04/24/2019
G,SOS1,HGNC:11187,2p22.1,2:39208690-39352009,2:38981549-39124868,"0 (No Evidence)",'-,'-,"0 (No Evidence)",'-,'-,,,4.03,1,0.14,03/30/2012
G,SOST,HGNC:13771,17q21.31,17:41831106-41836159,17:43753738-43758791,"30 (Autosomal Recessive)","sclerosteosis 1",MONDO:0010016,"0 (No Evidence)",'-,'-,,,25.59,0.87,0.45,08/22/2012
G,SOX10,HGNC:11190,22q13.1,22:38368319-38380562,22:37972312-37984555,"3 (Sufficient Evidence)","Waardenburg syndrome type 4C",MONDO:0013202,"0 (No Evidence)",'-,'-,,,2.77,0.99,0.21,07/18/2013
G,SOX11,HGNC:11191,2p25.2,2:5832516-5841517,2:5692384-5701385,"3 (Sufficient Evidence)","intellectual disability, autosomal dominant 27",MONDO:0014376,"0 (No Evidence)",'-,'-,,,20.02,0.86,0.44,03/16/2017
G,SOX2,HGNC:11195,3q26.33,3:181429713-181432224,3:181711925-181714436,"3 (Sufficient Evidence)","anophthalmia/microphthalmia-esophageal atresia syndrome",MONDO:0008799,"0 (No Evidence)",'-,'-,,,0.54,0.71,0.57,07/06/2012
G,SOX3,HGNC:11199,Xq27.1,X:139585150-139587234,X:140502985-140505069,"0 (No Evidence)",'-,'-,"2 (Emerging Evidence)","intellectual disability, X-linked, with panhypopituitarism",MONDO:0010252,,,7.65,0.45,0.86,01/10/2023
G,SOX5,HGNC:11201,12p12.1,12:23682438-24715425,12:23529504-24562650,"3 (Sufficient Evidence)","Lamb-Shaffer syndrome",MONDO:0014778,"0 (No Evidence)",'-,'-,,,0.74,1,0.19,08/19/2016
G,SOX6,HGNC:16421,11p15.2,11:15987995-16760024,11:15966449-16738477,"0 (No Evidence)",'-,'-,"0 (No Evidence)",'-,'-,,,0.59,1,0.22,03/22/2012
G,SOX8,HGNC:11203,16p13.3,16:1031770-1036979,16:981770-986979,"0 (No Evidence)",'-,'-,"0 (No Evidence)",'-,'-,,,50.08,0.67,0.51,02/22/2012
G,SOX9,HGNC:11204,17q24.3,17:70117161-70122557,17:72121020-72126416,"3 (Sufficient Evidence)","campomelic dysplasia",MONDO:0007251,"0 (No Evidence)",'-,'-,,,0.56,1,0.17,05/10/2023
R,"SOX9 upstream enhancer region",ISCA-46303,17q24.3,17:67892996-69792434,"17:69896855 -71796293","3 (Sufficient Evidence)","Cooks syndrome",MONDO:0007134,"1 (Little Evidence)","isolated Pierre-Robin syndrome",MONDO:0009869,,,‐,‐,‐,06/07/2021
G,SPAST,HGNC:11233,2p22.3,2:32288625-32382706,2:32063556-32157637,"3 (Sufficient Evidence)","hereditary spastic paraplegia 4",MONDO:0008438,"0 (No Evidence)",'-,'-,,,9.51,1,0.22,09/25/2019
G,SPATA7,HGNC:20423,14q31.3,14:88852001-88904804,14:88385657-88470350,"30 (Autosomal Recessive)","Leber congenital amaurosis 3",MONDO:0011415,"0 (No Evidence)",'-,'-,,,75.54,0,1.15,08/22/2016
G,SPEG,HGNC:16901,2q35,2:220299565-220358351,2:219434843-219493629,"30 (Autosomal Recessive)","myopathy, centronuclear, 5",MONDO:0014418,"0 (No Evidence)",'-,'-,,,37.41,0.92,0.29,08/22/2016
G,SPEN,HGNC:17575,1p36.21-p36.13,1:16174202-16266951,1:15847707-15940456,"1 (Little Evidence)","complex neurodevelopmental disorder",MONDO:0100038,"0 (No Evidence)",'-,'-,,,5.51,1,0.07,03/27/2019
G,SPG21,HGNC:20373,15q22.31,15:65255363-65282252,15:64963022-64989914,"30 (Autosomal Recessive)","mast syndrome",MONDO:0009568,"Not Yet Evaluated",'-,'-,,,18.22,0,0.83,08/22/2016
G,SPG7,HGNC:11237,16q24.3,16:89574796-89624176,16:89508388-89557768,"30 (Autosomal Recessive)","hereditary spastic paraplegia 7",MONDO:0011803,"Not Yet Evaluated",'-,'-,,,61.82,0,1.65,08/22/2016
G,SPINK1,HGNC:11244,5q32,5:147204145-147218759,5:147824582-147839196,"3 (Sufficient Evidence)","hereditary chronic pancreatitis",MONDO:0008185,"0 (No Evidence)",'-,'-,,,90,0.31,1.13,10/25/2021
G,SPINK5,HGNC:15464,5q32,5:147443543-147516945,5:148063980-148137382,"30 (Autosomal Recessive)","Netherton syndrome",MONDO:0009735,"Not Yet Evaluated",'-,'-,,,69.56,0,0.93,08/22/2016
G,SPP2,HGNC:11256,2q37.1,2:234959346-234985778,2:234050702-234077134,"0 (No Evidence)",'-,'-,"0 (No Evidence)",'-,'-,,,87.97,0,1.89,02/27/2019
G,SPRED1,HGNC:20249,15q14,15:38545037-38649450,15:38252836-38357249,"3 (Sufficient Evidence)","Legius syndrome",MONDO:0012669,"0 (No Evidence)",'-,'-,,,13.12,0.97,0.32,03/14/2013
G,SRCAP,HGNC:16974,16p11.2,16:30710492-30752730,16:30699171-30741409,"1 (Little Evidence)",'-,'-,"0 (No Evidence)",'-,'-,,,34.43,1,0.1,05/31/2018
G,SRD5A2,HGNC:11285,2p23.1,2:31747550-31806007,2:31522480-31663009,"30 (Autosomal Recessive)","46,XY disorder of sex development due to 5-alpha-reductase 2 deficiency",MONDO:0009923,"0 (No Evidence)",'-,'-,,,‐,‐,‐,08/22/2012
G,SRPX2,HGNC:30668,Xq22.1,X:99899196-99930785,X:100644199-100675788,"0 (No Evidence)",'-,'-,"0 (No Evidence)",'-,'-,,,16.71,0.05,0.54,07/25/2012
G,SRRM2,HGNC:16639,16p13.3,16:2802639-2821413,16:2752638-2771412,"3 (Sufficient Evidence)","complex neurodevelopmental disorder",MONDO:0100038,"0 (No Evidence)",'-,'-,,,19.08,1,0.12,02/13/2024
G,SRY,HGNC:11311,Yp11.2,Y:2654896-2655723,Y:2786855-2787682,"3 (Sufficient Evidence)","46,XY sex reversal 1",MONDO:0020712,"0 (No Evidence)",'-,'-,,,37.61,0,0,12/22/2020
G,ST14,HGNC:11344,11q24.3,11:130029677-130080257,11:130159782-130210362,"30 (Autosomal Recessive)","autosomal recessive congenital ichthyosis 11",MONDO:0011218,"0 (No Evidence)",'-,'-,,,62.79,0.56,0.38,08/22/2016
G,ST3GAL5,HGNC:10872,2p11.2,2:86064243-86116157,2:85837120-85889034,"30 (Autosomal Recessive)","GM3 synthase deficiency",MONDO:0018274,"0 (No Evidence)",'-,'-,,,63.29,0,0.76,09/25/2014
G,STAG2,HGNC:11355,Xq25,X:123094410-123236506,X:123960560-124102656,"3 (Sufficient Evidence)","X-linked syndromic intellectual disability",MONDO:0020119,"0 (No Evidence)",'-,'-,,,9.67,1,0.09,01/25/2023
G,STARD9,HGNC:19162,15q15.2,15:42867804-43013196,15:42575606-42720998,"0 (No Evidence)",'-,'-,"Not Yet Evaluated",'-,'-,,,70.17,0,0.63,10/10/2023
G,STAT1,HGNC:11362,2q32.2,2:191833875-191878897,2:190969149-191014171,"0 (No Evidence)",'-,'-,"0 (No Evidence)",'-,'-,,,1.02,1,0.19,09/18/2013
G,STIL,HGNC:10879,1p33,1:47715811-47780568,1:47250139-47314896,"30 (Autosomal Recessive)","microcephaly 7, primary, autosomal recessive",MONDO:0012989,"Not Yet Evaluated",'-,'-,,,31.88,0.2,0.38,08/22/2016
G,STK11,HGNC:11389,19p13.3,19:1205777-1228430,19:1205778-1228431,"3 (Sufficient Evidence)","Peutz-Jeghers syndrome",MONDO:0008280,"0 (No Evidence)",'-,'-,,,15.32,0.99,0.25,11/10/2021
G,STRC,HGNC:16035,15q15.3,15:43891761-43910998,15:43599563-43618800,"30 (Autosomal Recessive)","autosomal recessive nonsyndromic hearing loss 16",MONDO:0011364,"Not Yet Evaluated",'-,'-,,,40.85,0,0.88,08/22/2016
G,STS,HGNC:11425,Xp22.31,X:7065331-7272682,X:7147290-7354641,"3 (Sufficient Evidence)","recessive X-linked ichthyosis",MONDO:0010622,"0 (No Evidence)",'-,'-,,,40.89,0.81,0.44,09/14/2018
G,STT3A,HGNC:6172,11q24.2,11:125462747-125492986,11:125591769-125623091,"30 (Autosomal Recessive)","STT3A-congenital disorder of glycosylation",MONDO:0014270,"0 (No Evidence)",'-,'-,,,5.47,0,0.49,08/29/2014
G,STUB1,HGNC:11427,16p13.3,16:730410-732801,16:680410-682801,"30 (Autosomal Recessive)","autosomal recessive spinocerebellar ataxia 16",MONDO:0014339,"Not Yet Evaluated",'-,'-,,,25.33,0.02,0.68,08/22/2016
G,STX11,HGNC:11429,6q24.2,6:144471654-144513076,6:144139963-144191939,"30 (Autosomal Recessive)","familial hemophagocytic lymphohistiocytosis 4",MONDO:0011336,"Not Yet Evaluated",'-,'-,,,37.4,0,1.38,08/22/2016
G,STXBP1,HGNC:11444,9q34.11,9:130374191-130458308,9:127611912-127696029,"3 (Sufficient Evidence)","developmental and epileptic encephalopathy, 4",MONDO:0012812,"0 (No Evidence)",'-,'-,,,21.32,1,0.09,06/20/2013
G,SUCLG1,HGNC:11449,2p11.2,2:84650652-84686404,2:84423528-84459280,"30 (Autosomal Recessive)","mitochondrial DNA depletion syndrome 9",MONDO:0009504,"0 (No Evidence)",'-,'-,,,4.91,0,0.88,08/22/2016
G,SUMF1,HGNC:20376,3p26.1,3:4402830-4508953,3:4034486-4467269,"30 (Autosomal Recessive)",mucosulfatidosis,MONDO:0010088,"0 (No Evidence)",'-,'-,,,29.81,0,1.07,08/22/2016
G,SUPT16H,HGNC:11465,14q11.2,14:21819635-21852178,14:21351476-21384019,"0 (No Evidence)",'-,'-,"0 (No Evidence)",'-,'-,,,22.56,1,0.12,05/09/2012
G,SURF1,HGNC:11474,9q34.2,9:136218613-136223363,9:133351758-133356487,"30 (Autosomal Recessive)","Leigh syndrome",MONDO:0009723,"Not Yet Evaluated",'-,'-,,,65.94,0,1.72,08/22/2016
G,SUZ12,HGNC:17101,17q11.2,17:30264026-30328057,17:31937007-32001038,"0 (No Evidence)",'-,'-,"0 (No Evidence)",'-,'-,,,3.13,1,0.13,07/06/2012
G,SYN1,HGNC:11494,Xp11.3-p11.23,X:47431300-47479256,X:47571901-47619857,"3 (Sufficient Evidence)","X-linked complex neurodevelopmental disorder",MONDO:0100148,"0 (No Evidence)",'-,'-,,,9.89,0.99,0.25,07/12/2022
G,SYNE4,HGNC:26703,19q13.12,19:36494209-36499715,19:36003307-36008813,"30 (Autosomal Recessive)","autosomal recessive nonsyndromic hearing loss 76",MONDO:0014237,"0 (No Evidence)",'-,'-,,,81.2,0,1.29,08/22/2016
G,SYNGAP1,HGNC:11497,6p21.32,6:33387842-33421466,6:33418167-33453689,"3 (Sufficient Evidence)","complex neurodevelopmental disorder",MONDO:0100038,"0 (No Evidence)",'-,'-,,,19.65,1,0.05,11/09/2021
G,SYP,HGNC:11506,Xp11.23,X:49044268-49056652,X:49187815-49200193,"1 (Little Evidence)","intellectual disability, X-linked 96",MONDO:0010429,"0 (No Evidence)",'-,'-,,,3.93,0.92,0.39,09/26/2018
G,SYT14,HGNC:23143,1q32.2,1:210111562-210344734,1:209938217-210171389,"30 (Autosomal Recessive)","autosomal recessive spinocerebellar ataxia 11",MONDO:0013645,"Not Yet Evaluated",'-,'-,,,18.2,0.94,0.34,08/22/2016
G,TAB2,HGNC:17075,6q25.1,6:149539062-149732743,6:149217926-149411607,"1 (Little Evidence)","congenital heart defects, multiple types, 2",MONDO:0014000,"0 (No Evidence)",'-,'-,,,5.38,1,0.1,05/27/2020
G,TACSTD2,HGNC:11530,1p32.1,1:59041105-59042924,1:58575433-58577252,"30 (Autosomal Recessive)","gelatinous drop-like corneal dystrophy",MONDO:0008777,"0 (No Evidence)",'-,'-,,,66.49,0,1.53,08/22/2016
G,TAF13,HGNC:11546,1p13.3,1:109606762-109618625,1:109064140-109076003,"1 (Little Evidence)",schizophrenia,MONDO:0005090,"0 (No Evidence)",'-,'-,,,18.12,0.02,1.09,05/22/2019
G,TAF2,HGNC:11536,8q24.12,8:120743014-120845081,8:119730774-119832841,"30 (Autosomal Recessive)","microcephaly-thin corpus callosum-intellectual disability syndrome",MONDO:0014273,"0 (No Evidence)",'-,'-,,,15.82,0,0.42,08/22/2016
G,TAOK1,HGNC:29259,17q11.2,17:27717381-27878921,17:29390363-29551903,"3 (Sufficient Evidence)","syndromic intellectual disability",MONDO:0000508,"0 (No Evidence)",'-,'-,,,3.72,1,0.27,06/28/2023
G,TARDBP,HGNC:11571,1p36.22,1:11072711-11085549,1:11012654-11030528,"0 (No Evidence)",'-,'-,"0 (No Evidence)",'-,'-,,,12.94,0.99,0.28,09/25/2018
G,TBC1D20,HGNC:16133,20p13,20:416124-443177,20:435480-462533,"30 (Autosomal Recessive)","Warburg micro syndrome 4",MONDO:0014296,"0 (No Evidence)",'-,'-,,,34.62,0.93,0.36,08/22/2016
G,TBC1D5,HGNC:19166,3p24.3,3:17198654-17784123,3:17157162-17742631,"0 (No Evidence)",'-,'-,"0 (No Evidence)",'-,'-,,,5.84,0,0.97,10/30/2015
G,TBCE,HGNC:11582,1q42.3,1:235530742-235615756,1:235367427-235452443,"30 (Autosomal Recessive)","hypoparathyroidism-retardation-dysmorphism syndrome",MONDO:0009426,"0 (No Evidence)",'-,'-,,,28.98,0,0.81,05/17/2012
G,TBL1XR1,HGNC:29529,3q26.32,3:176737132-176915270,3:177019344-177201800,"3 (Sufficient Evidence)","intellectual disability, autosomal dominant 41",MONDO:0014842,"1 (Little Evidence)",'-,'-,,,6.88,1,0.11,03/27/2019
G,TBR1,HGNC:11590,2q24.2,2:162272808-162282381,2:161416297-161425870,"3 (Sufficient Evidence)","complex neurodevelopmental disorder",MONDO:0100038,"0 (No Evidence)",'-,'-,,,2.97,1,0.19,01/24/2018
G,TBX1,HGNC:11592,22q11.21,22:19744226-19771116,22:19756703-19783593,"2 (Emerging Evidence)","velocardiofacial syndrome",MONDO:0008644,"0 (No Evidence)",'-,'-,,,4.92,0.84,0.43,04/12/2022
G,TBX2,HGNC:11597,17q23.2,17:59477204-59486827,17:61399843-61409466,"1 (Little Evidence)",'-,'-,"0 (No Evidence)",'-,'-,,,5.16,0.99,0.25,08/08/2018
G,TBX20,HGNC:11598,7p14.2,7:35242042-35293711,7:35202430-35254100,"2 (Emerging Evidence)","heart disorder",MONDO:0005267,"0 (No Evidence)",'-,'-,,,5.83,0.97,0.32,05/10/2023
G,TBX22,HGNC:11600,Xq21.1,X:79270252-79287273,X:80014753-80031774,"3 (Sufficient Evidence)","cleft palate with or without ankyloglossia, X-linked",MONDO:0010560,"0 (No Evidence)",'-,'-,,,43.82,0.98,0.3,03/28/2023
G,TBX3,HGNC:11602,12q24.21,12:115108060-115121980,12:114670255-114684175,"3 (Sufficient Evidence)","ulnar-mammary syndrome",MONDO:0008411,"0 (No Evidence)",'-,'-,,,3.05,0.99,0.28,09/23/2020
G,TBX4,HGNC:11603,17q23.2,17:59529783-59562471,17:61452422-61485110,"3 (Sufficient Evidence)","coxopodopatellar syndrome",MONDO:0007841,"0 (No Evidence)",'-,'-,,,4.73,0.5,0.45,12/11/2019
G,TBX5,HGNC:11604,12q24.21,12:114791716-114846247,12:114353911-114408442,"3 (Sufficient Evidence)","Holt-Oram syndrome",MONDO:0007732,"0 (No Evidence)",'-,'-,,,1.67,1,0.14,07/29/2020
G,TCF12,HGNC:11623,15q21.3,15:57210288-57583508,15:56918090-57291310,"3 (Sufficient Evidence)","TCF12-related craniosynostosis",MONDO:0014128,"0 (No Evidence)",'-,'-,,,2.07,0.68,0.37,08/16/2023
G,TCF20,HGNC:11631,22q13.2,22:42556019-42679933,22:42160013-42343537,"3 (Sufficient Evidence)","complex neurodevelopmental disorder",MONDO:0100038,"0 (No Evidence)",'-,'-,,,23.45,1,0.1,06/26/2019
G,TCF4,HGNC:11634,18q21.2,18:52889416-53303188,18:55222185-55635957,"3 (Sufficient Evidence)","Pitt-Hopkins syndrome",MONDO:0012589,"0 (No Evidence)",'-,'-,,,0.38,1,0.22,07/08/2020
G,TCF7L2,HGNC:11641,10q25.2-q25.3,10:114710006-114927437,10:112950247-113167678,"1 (Little Evidence)","complex neurodevelopmental disorder",MONDO:0100038,"0 (No Evidence)",'-,'-,,,0.77,1,0.27,03/27/2019
G,TCIRG1,HGNC:11647,11q13.2,11:67806492-67818362,11:68039025-68053762,"30 (Autosomal Recessive)","autosomal recessive osteopetrosis 1",MONDO:0009815,"0 (No Evidence)",'-,'-,,,62.47,0,0.87,08/22/2016
G,TCN2,HGNC:11653,22q12.2,22:31003161-31023258,22:30607174-30627271,"30 (Autosomal Recessive)","transcobalamin II deficiency",MONDO:0010149,"Not Yet Evaluated",'-,'-,,,66.38,0,0.93,08/22/2016
G,TCOF1,HGNC:11654,5q32-q33.1,5:149737260-149779856,5:150357697-150400293,"3 (Sufficient Evidence)","Treacher Collins syndrome 1",MONDO:0007944,"0 (No Evidence)",'-,'-,,,69.76,0.95,0.31,04/28/2021
